content_id,tmdb_id,title,content_type,country_code,runtime_minutes,episode_count,overview
1748,215400,남겨진 미래 남극,드라마,KR,,4.0,"● 지구환경의 바로미터, 얼음대륙 남극이 던지는 경고

지구환경의 지표이자 자원의 보고, 남극이 지구온난화로 녹아내리고 있다. 연평균 기온 -55도, 얼음두께 2000m, 남극 얼음이 모두 녹아내리면 해수면은 60cm 상승한다. 재앙은 저지대 사람들에게만 국한되지 않는다. 기후변화와 생태계 교란으로 이어져 인류의 미래를 위협한다. 녹아내리는 남극은 먼 나라 이야기가 아니다.

남극은 인류의 남겨진 미래다.

● 새로 쓰는 남극 탐험사, 인류 최초로 시도하는 친환경 탐험

아문젠 남극점 도달 100년, 박영석대장이 이끄는 한국의 그린원정대가 단 1%의 CO2도 배출하지 않고 태양에너지로 청정대륙 남극횡단에 도전한다. 앞으로 50년 후면 석유와 석탄 같은 화석연료는 고갈된다. 화석연료 없이 인류의 생존은 가능할 것인가?

그린원정대의 도전은 단순한 탐험을 뛰어넘어 인류의 미래를 위한 실험이다."
1749,305538,넥스트 샘 올트먼,드라마,KR,,1.0,"챗GPT 다음에 올 AI는 무엇일까. 한국 미디어 최초로 오픈AI의 CEO 샘 올트먼을 단독 인터뷰했다. 메타의 얀 르쿤 과학자, 퍼플렉시티 CEO 등 AI 석학들과 업계 거물들도 인터뷰해 ‘넥스트 올트먼’이 무엇이 될지에 대해 물어봤다. 이에 도전하는 실리콘밸리의 신예들까지. 누가 답을 갖고 있을까.

샘 올트먼이 AI의 잠재력을 증명해 보인 지금, 한국의 미래는 어디로 향하게 될까? 스스로를 '넥스트 샘 올트먼'이라 부르는 혁신가들을 만나 보자."
1750,201276,골 때리는 외박,예능,KR,,11.0,"휴식이 간절한 스타들을 위한

오감만족 ‘골 때리게’ 웃긴 힐링 여행 프로젝트!"
1751,208761,꼬모는 궁금해,드라마,KR,,3.0,"꼬모와 친구들이 작아졌어요. 신기한 것들이 가득한 세상으로 떠나는 마법 같은 여행. 이것저것 먹어보고 만져보며 신나게 놀아보아요. 매일 새로운 재미를 발견하고 배울 수 있답니다. 호기심 가득한 꼬모가 펼치는 짜릿한 탐험, 지금 출발!"
1752,305606,사운드 오브 뮤직: 음악의 탄생,드라마,KR,,2.0,"2019년, SBS가 선보이는 국내최초 자연 음원 메이킹 프로그램 - 사운드 오브 뮤직! 대자연의 소리를 채집해 음악으로 승화시켜 세상 단 하나뿐인 노래가 탄생한다! 자연은 보고 느끼는 것만으로도 인간에게 힐링을 선사한다. 음악 역시 무기력한 일상에 설렘과 열정을 불러일으키고 감정의 카타르시스를 느끼게 해주는 마음의 치유제이다. 사운드 오브 뮤직에서는 대한민국 대표 뮤지션들이 도시의 소음에 둘러싸인 삶에서 벗어나 대자연의 품으로 들어가 그들의 음악인생에 신선한 자극을 줄, 새로운 영감을 찾아 떠난다. 자연의 소리를 효과음 삼아, 자연을 존중하는 원주민들의 노래를 멜로디 삼아 새로운 음악을 탄생시키는 역발상 레어템 음원제작기! 컴퓨터로 찍어서 만들어내는 비트와 멜로디가 전혀 없는 곳에서 오직 대자연이 들려주는 태초의 소리와 원시부족들의 입을 통해 나오는 노래만을 채집해 최고의 힐링 음원을 만들어 내야 하는, 사상 유래 없는 첫 도전! 과연 뮤지션들은 오직 자연, 단 하나의 재료만을 가지고도 우리의 오감을 전율하게 만들 음악을 만들어 낼 수 있을까?"
1753,294937,전설의 리그,예능,KR,,2.0,"세계 최정상의 금메달리스트들이 맞붙는 별들의 전쟁이 시작된다!

전설 중의 전설을 가리는, 그 첫 번째 리그는?!

세계무대 10연패!

36년 동안 최고의 자리를 지켜 온 대한민국 여자 양궁!

활 하나로 전 세계를 압도했던 전설의 양궁 금메달리스트들이 드디어 한자리에 모인다!

시대를 초월한 명승부 속 최강자의 명예를 차지할 전설은 과연 누가 될 것인가!

어디서도 볼 수 없었던 치열하고 짜릿한 양궁전쟁!

다시 뜨겁게 펼쳐지는 <전설의 리그>"
1754,232322,슈퍼트론,드라마,KR,11.0,13.0,우정의 힘과 티라노사우루스 소환 능력으로 무장한 강찬. 지구의 에너지를 훔치려는 악당 타라칸에 맞서 싸운다.
1755,300200,주먹쥐고 주방장,예능,KR,,2.0,"군대보다 더 엄격하고, 소림무술보다 더 긴장감 넘치는 중국 초대형 식당 주방에서의 생고생 리얼 24시. 지지고 볶고 울고 웃는 주방의 세계에서 쓴맛, 단맛 다 보게 될 이들의 도전기"
1756,218754,"설날 특집, 낭만 여행 떠나보면 알 거야",예능,,,3.0,"‘나’보다는 ‘가족’을 위해 살아온 중년 남성들의 로망이 현실이 되는 순간! 대한민국 대표 사랑꾼 최수종, 도경완이 남편, 아빠, 가장의 무게를 잠시 내려놓고 낭만을 벗 삼아 떠나는 2박3일 둘만의 여행! 보물 같은 숨은 명소를 찾아가는 여행지의 재발견! 여행자들의 마음을 훔칠 특별한 그곳에서 두 남자는 어떤 순간을 마주하게 될까? 빠르게 흘러가던 시간도 한참을 머물게 할 ‘두 남자의 여정’시작된다."
1757,197638,주먹쥐고 소림사,예능,KR,,13.0,김병만을 주축으로 출연자들이 소림사로 함께 떠나 무술 훈련을 받는 과정을 그린 리얼 버라이어티
1758,304581,잔망루피,드라마,KR,,4.0,네 맘을 뤂팡할 핑크비버 잔망루피의 익살스런 일상 공감 이야기!
1759,291435,룸메이트,드라마,KR,,8.0,
1760,297973,요즘 가족: 조카면 족하다?,예능,KR,,2.0,각양각색 다양한 형태로 변화되는 ‘요즘 가족들의 삶’을 들여다보는 프로그램
1761,306569,AI 챔피언: 미래를 코딩하다,드라마,KR,,2.0,"AI 혁명 시대, 대한민국도 그 흐름을 따라 혁신적인 AI 기술과 창의적이고 도전적인 인재를 발굴하고자 AI 경진대회 ‘2025 AI 챔피언 대회’를 개최했다. 과학기술정보통신부의 주최로 지난 7월에 시작, 약 5개월 동안 펼쳐진 이번 대회는 이제껏 국내 어느 대회에서도 보지 못했던 총 60억 원의 연구비가 지원되어 관심을 모았다. 국내 최대 규모, 국내 최장기간 진행되는 AI 챔피언 대회에는 총 630개 팀, 3,410명의 지원자가 몰릴 만큼 열기가 대단했다. 이들 중 30억 원의 후속 연구비를 받을 수 있는 영예의 1위 팀이 어떤 과정을 거쳐 탄생하게 되는지 그 치열한 경쟁의 순간을 따라가 본다."
1762,69849,씬스틸러-드라마 전쟁,예능,KR,,8.0,대한민국 대중문화계를 이끄는 최고의 스타들이 펼치는 연기대결 프로그램
1763,311757,이상한 동물원,드라마,KR,,2.0,"동물병원 개업 대신 보호자가 없는 야생동물들을 치료하기로 선택한 ‘이상한 수의사’ 김정호.국내 최고 야생 동물수의사인 그의 손끝에서 펼쳐지는 긴박한 수술실의 사투, 맹수들의 목숨을 건 합사, 그리고 눈물겨운 구조의 순간들. 우리가 몰랐던 동물원 이면의 생생한 풍경을 담은 18개월간의 뜨거운 기록이 시작된다."
1764,283788,핑크퐁 뮤지컬 동물 동화,드라마,KR,,10.0,"우당탕탕 즐거운 숲속 동물 친구들 만나러 떠나 볼까요?

꼬불꼬불 귀여운 꼬리가 사라진 돼지, 도토리를 찾아 헤매는 탐정 다람쥐, 폴짝폴짝 발레하는 코뿔소까지 재미있는 동물 친구들이 우리를 기다리고 있어요! 자, 다 함께 출발~!"
1765,308791,옐언니TV,예능,KR,,1.0,"먹방, 재밌는 챌린지, 그리고 일상 속 꿀팁까지. 인기 크리에이터 옐언니의 톡톡 튀는 콘텐츠가 펼쳐진다."
1766,306489,사파리 버스 타요,드라마,KR,,8.0,"사파리 버스로 변신한 타요와 꼬마 탐험가 두리가 아프리카 사파리로 모험을 떠났어요. 위험에 빠진 아기 사자도 구해주고, 아기 기린이 태어나는 멋진 순간도 함께하고, 멋진 여왕이 이끄는 하이에나 무리도 만났죠! 사파리의 다양한 동물들을 만나 펼치는 흥미진진한 타요와 두리의 모험을 함께해요!"
1767,313498,2025 SBS 가요대전 Summer,드라마,,,2.0,"2025 SBS 가요대전 SUMMER

7/21 (일) 인스파이어 아레나"
1768,46325,고쇼,예능,KR,,2.0,공개 시추에이션 토크쇼 '고쇼'는 매주 영화 주인공 오디션 상황이라는 설정아래 스타의 매력과 캐릭터를 재발굴하는 신개념 토크쇼
1769,279864,기안이쎄오,예능,KR,,8.0,동병상련 CEO들을 위한 해결사가 된 기안84의 CEO 구출일지를 그리는 오피스 예능 프로그램이다.
1770,275909,베베핀 댄스타임,드라마,KR,,2.0,"베베핀과 함께 즐겁게 춤추고 노래해봐요! 엄마 아빠와 함께, 형 누나와 함께 신나는 댄스타임!"
1771,204179,다이아몬드의 눈물,드라마,KR,,21.0,자신과 가족들을 망친 옛 남자에 대한 한 여자의 집요한 복수를 다룬 드라마.
1772,233438,카비온,드라마,,14.0,52.0,"카드에서 몬스터로 변신하는 신비한 생명체인 카비온과 인간이 함께 공존하며 살고 있는 세상에서 벌어지는 이야기이다.

평화로운 공존의 시기가 지나가고 카비온을 흑화 시켜 세상을 정복하려는 블랙단이 나타나면서 세상은 위험에 처하게 된다.

하지만, 카비온과 교감하여 컨트롤할 수 있는 마스터들이 나타나 블랙단과 맞서 싸우게 되고, 인류는 카비온 마스터를 양성하는 아카데미를 창설하기에 이른다.

아카데미에 입학한 주인공 우주와 쿠리, 그리고 카비온 마스터를 꿈꾸는 친구들의 흥미진진한 성장 이야기!"
1773,130866,세기의 대결 AI vs 인간,드라마,,,5.0,SBS 신년특집 세기의 대결 AI vs 인간
1774,305445,베일드 뮤지션,예능,KR,,8.0,"보컬리스트들이 왕관을 두고 펼치는 반전 가득한 음악 경연. 심사 위원들은 참가자들의 목소리만 들을 수 있을 뿐, 그들의 모습을 볼 수는 없다."
1775,308790,인싸가족,드라마,KR,,27.0,슈퍼 인싸 인플루언서 가족의 코미디 시리즈. 일상 속의 각종 챌린지를 수행하고 상상을 초월한 상황을 헤쳐나간다.
1776,294939,SBS 아트멘터리 당신과 예술 사이: 예술가의 대화법,드라마,KR,,1.0,"예술가와 관객의 관계를 탐구하며, 작품과 삶. 그리고 영감에 대한 다양한 대화를 나누는 다큐멘터리 시리즈."
1777,298542,프로젝트 K - 독립투사 발굴기,드라마,KR,,1.0,"최초공개! 100년 만에 발굴된 세 가지 독립운동 이야기. 이이경, 한승연, 궤도 3인의 독립투사 발굴단과 역사학자 최태성은 미공개 자료와 다양한 증언을 통해 우리가 알지 못했던 영웅의 실체를 복원한다. 독립을 이뤄낼 때까지, 서로 다른 시공간에서 독립을 위해 싸운 세 명의 K. 독립운동의 가장 결정적 장면에는 언제나 ‘K’가 있었다. 그리고 마지막에 밝혀지는 엄청난 비밀! 알려지지 않았던 독립운동가, K는 과연 누구인가!"
1778,260691,핑크퐁과 체조해요,드라마,KR,,16.0,"핑크퐁 친구들과 함께라면 운동이 어렵지 않아요. 노래하고 춤추며 몸을 이리저리 흔들다 보면, 몸과 마음이 저절로 튼튼해지죠. 귀여운 친구들과 신나는 율동을 시작해 볼까요? 응가 체조, 점핑 체조 등 재밌는 체조가 기다려요."
1779,295579,자연으로 돌아간 반달가슴곰,드라마,KR,,13.0,멸종 위기에 처한 반달가슴곰을 야생으로 돌려보내는 10년에 걸친 야심 찬 프로젝트. 반달가슴곰이 자연에 적응하며 겪는 시련과 성취의 여정을 카메라에 생생하게 담았다.
1780,68047,웃찾사,드라마,KR,,82.0,"대한민국의 남녀노소를 막론하고, 세대와 계층을 뛰어넘는 다양한 웃음 코드를 골고루 충족시킬 것이다. 최근 유행하는 트렌드는 물론이고, 대한민국 국민만이 갖고 있는 정서를 깊숙이 파고들어 국민 공감대를 일으키는 코미디를 추구한다."
1781,130997,최후의 제국,드라마,KR,,4.0,"격변의 시대에 던지는 최후의 경고

이제 인류는 어디로 가야 하는가? 세계는 1%와 99%의 양극화된 사회 속에서 곪을 대로 곪아 있다. ""미국의 사회적 불평등이 약 100년 만에 최고조에 달했다"" 노벨 경제학상 수상자인 조지프 스티글리츠의 말이다. 미국에서 빈곤에 처한 어린이는 전체의 22%, 그러니까 5명 중에 1명은 굶고 있다. 그리고, 어린이 45명 중 한 명은 집이 없어 여기 저기를 떠돌고 있다. 다른 어느 곳도 아닌, 세상에서 가장 부자 나라에서 일어나고 있는 일이다. 반면, 미국의 1%는 전체 42%의 부를 가지고 있다. 이러한 불평등의 문제는 비단 미국만의 상황은 아니다. G2인 중국 또한 상위 소득 계층 1%가 전체 부의 41.4%를 갖고 있다.

고장난 자본주의

""최적의 시스템이라 불렸던 자본주의는 왜 이렇게도 많은 부작용을 야기하고 있는 것일까?"" 이 질문에서 시작됐다. 모두가 행복해지는 경제. 과연, 불평등과 부작용으로 고장난 지금의 시스템을 어떻게 바꿔야만 행복해질 수 있는 걸까. 그 해답을 찾아 떠난 한편의 여행기다.

경제 전문가의 원론적인 의견을 듣는 게 아니라, 인류 생존의비밀 속에서 그 해법을 찾아보려는 새로운 시도를 한다.  미국, 중국에서 히말라야 산자락, 태평양 오지 끝까지 65,000Km의 대장정. 인류가 잃어버린 '공존'의 가치를 찾아 떠나는 여정. 자본주의의 무한 경쟁과 탐욕 속에서 우리가 추구해야 할 가치는 무엇인지, 이 사회는 어디로 나아가야 할지를 제시하고자 한다."
1782,132597,꼬마히어로 슈퍼잭,드라마,,12.0,1.0,"영양만점 슈퍼냠냠요리를 먹고 다양한 능력을 발휘하는 꼬마히어로, 슈퍼잭! 새롭게 슈퍼히어로가 된 플래시론, 원더비키와 함께 동화마을 스토리아를 지키는 슈퍼냠냠히어로팀 슈퍼제트!

못된 여우 레오박사는 새로운 악당인 타이탄과 머리를 맞대 기상천외한 방법으로 마을에 사건을 일으키지만, 업그레이드된 슈퍼냠냠친구들이 있으니, 그 어떤 악당들이 몰려와도 슈퍼제트팀은 끄떡없다고!!

세 명의 꼬마히어로들이 새롭게 선보이는 더욱 강력해진 슈퍼냠냠파워 이야기!"
